source_id	ONCacs	_RAJ2000	_DEJ2000	N	NIC	RAJ2000	DEJ2000	Vis	F435W	e_F435W	f_F435W	F555W	e_F555W	f_F555W	F658N	e_F658N	f_F658N	F775W	e_F775W	f_F775W	F850LP	e_F850LP	f_F850LP	type	Obs
6483	6483	83.859292	-5.513194	2	0	05 35 26.230	-05 30 47.50	25	       	25.6373	0	       	25.5537	0	       	21.9777	0	23.6201	0.0596	1	22.528	0.1472	1	1	2004-10-25T14:08:34
6485	6485	83.859333	-5.253561	3	0	05 35 26.240	-05 15 12.82	49	14.4004	       	3	14.0317	       	3	11.5618	       	3	13.3951	       	3	12.486	       	3	1	2005-04-11T08:14:48
6485	6485	83.859333	-5.253561	3	0	05 35 26.240	-05 15 12.82	4B	14.3934	       	3	14.1217	       	3	11.6149	       	3	13.5467	       	3	12.6622	       	3	1	2005-04-12T23:59:43
6485	6485	83.859333	-5.253561	3	0	05 35 26.240	-05 15 12.82	4A	14.3703	       	3	14.0331	       	3	11.5503	       	3	13.4568	       	3	12.5446	       	3	1	2005-04-13T05:59:48
6488	6488	83.859358	-5.355178	2	0	05 35 26.246	-05 21 18.64	54	       	24.9062	0	       	24.4093	0	       	21.1624	0	20.372	0.0173	1	18.0021	0.0094	1	1	2004-10-30T17:18:36
6488	6488	83.859358	-5.355178	2	0	05 35 26.246	-05 21 18.64	55	       	24.5589	0	       	24.4864	0	       	20.6367	0	20.3209	0.0168	1	18.1629	0.0106	1	1	2004-10-25T16:22:14
6490	6490	83.8594	-5.554561	2	1	05 35 26.256	-05 33 16.42	78	       	25.7155	4	23.1998	0.034	1	20.6559	0.1725	1	20.0927	0.0134	1	18.8469	0.0075	1	1	2005-04-12T06:00:16
6490	6490	83.8594	-5.554561	2	1	05 35 26.256	-05 33 16.42	79	       	25.5302	4	23.2711	0.0371	1	       	21.6679	4	20.1518	0.0135	1	18.8521	0.007	1	1	2005-04-12T07:35:48
6492	6492	83.859408	-5.626911	2	0	05 35 26.258	-05 37 36.88	67	       	26.1269	0	       	25.8052	0	       	22.5084	0	23.7443	0.0556	1	22.0685	0.0704	1	1	2004-11-01T20:30:39
6492	6492	83.859408	-5.626911	2	0	05 35 26.258	-05 37 36.88	68	       	26.0105	0	       	25.9682	0	       	22.4754	0	23.8464	0.0576	1	22.1058	0.0801	1	1	2004-11-07T12:56:53
6494	6494	83.859571	-5.462203	2	1	05 35 26.297	-05 27 43.93	1B	18.7573	0.0139	1	17.162	0.0014	2	15.4232	0.007	1	14.7534	       	3	13.8631	       	3	1	2005-04-10T00:07:00
6494	6494	83.859571	-5.462203	2	1	05 35 26.297	-05 27 43.93	1C	19.2201	0.0145	1	17.2179	0.0015	2	16.1278	0.0127	1	14.8427	       	3	13.9916	       	3	1	2005-04-10T06:01:07
6496	6496	83.8597	-5.630111	2	0	05 35 26.328	-05 37 48.40	67	       	25.9996	0	       	25.8146	0	       	22.2798	0	24.16	0.0726	1	22.9309	0.0552	1	1	2004-11-01T20:30:39
6496	6496	83.8597	-5.630111	2	0	05 35 26.328	-05 37 48.40	68	       	25.688	0	       	25.9647	0	       	22.4818	0	24.0921	0.0867	1	23.206	0.0771	1	1	2004-11-07T12:56:53
6498	6498	83.859779	-5.295717	4	0	05 35 26.347	-05 17 44.58	3B	23.6817	0.0684	1	       	24.9346	4	       	21.7135	0	19.79	0.0131	1	17.5946	0.0045	1	1	2005-04-09T14:39:33
6498	6498	83.859779	-5.295717	4	0	05 35 26.347	-05 17 44.58	3C	       	25.2245	4	       	24.8207	4	       	21.2549	0	20.0705	0.0138	1	17.6497	0.0045	1	1	2005-04-10T21:57:41
6498	6498	83.859754	-5.295728	4	0	05 35 26.341	-05 17 44.62	4A	24.2908	0.121	1	       	24.7038	4	       	21.2073	4	19.4342	0.0087	1	17.5743	0.0046	1	1	2005-04-13T05:59:48
6498	6498	83.859754	-5.295728	4	0	05 35 26.341	-05 17 44.62	4B	       	25.1341	0	       	24.9029	4	       	21.4176	4	19.4522	0.0091	1	17.6517	0.0046	1	1	2005-04-12T23:59:43
6502	6502	83.859796	-5.508089	2	0	05 35 26.351	-05 30 29.12	24	       	25.669	0	       	25.4036	0	       	21.9773	0	24.1116	0.1823	1	22.6563	0.0904	1	1	2004-10-28T17:18:57
6502	6502	83.859796	-5.508089	2	0	05 35 26.351	-05 30 29.12	25	       	25.6722	0	       	25.6584	0	       	21.8484	0	24.1013	0.0944	1	22.9574	0.0771	1	1	2004-10-25T14:08:34
6504	6504	83.859908	-5.316028	2	0	05 35 26.378	-05 18 57.70	3B	       	25.432	0	       	25.3105	0	       	21.9644	0	22.2052	0.0289	1	19.584	0.0169	1	1	2005-04-09T14:39:33
6504	6504	83.859908	-5.316028	2	0	05 35 26.378	-05 18 57.70	3C	23.544	0.0491	1	       	25.3628	0	       	22.091	0	22.3068	0.031	1	19.6722	0.0155	1	1	2005-04-10T21:57:41
6506	6506	83.860008	-5.383972	4	0	05 35 26.402	-05 23 02.30	0B	21.8678	0.0669	1	20.8578	0.0218	1	16.9613	0.0526	1	16.9044	0.0034	2	15.7468	0.0036	2	1	2005-04-07T02:48:40
6506	6506	83.860008	-5.383972	4	0	05 35 26.402	-05 23 02.30	0C	21.909	0.0927	1	20.2739	0.0171	1	16.942	0.052	1	16.907	0.0035	2	15.7598	0.0036	2	1	2005-04-08T02:46:55
6506	6506	83.860004	-5.383964	4	0	05 35 26.401	-05 23 02.27	54	21.88	0.0332	1	20.123	0.0164	1	17.4984	0.0276	1	16.8267	0.0037	2	15.6825	0.0034	2	1	2004-10-30T17:18:36
6506	6506	83.860004	-5.383964	4	0	05 35 26.401	-05 23 02.27	55	22.2341	0.0415	1	20.1846	0.0344	1	17.9493	0.0385	1	16.9261	0.0041	2	15.7766	0.0037	2	1	2004-10-25T16:22:14
6510	6510	83.860037	-5.270114	3	0	05 35 26.409	-05 16 12.41	4A	23.685	0.08	1	21.4007	0.0191	1	18.9204	0.0497	1	17.209	0.0028	2	15.8015	0.0025	2	1	2005-04-13T05:59:48
6510	6510	83.860037	-5.270114	3	0	05 35 26.409	-05 16 12.41	4B	23.4905	0.0917	1	21.1424	0.0332	1	18.8904	0.151	1	17.2426	0.0028	2	15.8639	0.0025	2	1	2005-04-12T23:59:43
6510	6510	83.860037	-5.270114	3	0	05 35 26.409	-05 16 12.41	4C	23.7635	0.082	1	21.3613	0.0187	1	18.3591	0.059	1	17.1473	0.0028	2	15.7489	0.0024	2	1	2005-04-13T03:17:09
6513	6513	83.860067	-5.425439	2	1	05 35 26.416	-05 25 31.58	0B	21.9349	0.0408	1	20.768	0.0199	1	17.305	0.0198	1	16.8179	0.0031	2	15.3933	0.0024	2	6	2005-04-07T02:48:40
6513	6513	83.860067	-5.425439	2	1	05 35 26.416	-05 25 31.58	0C	21.8933	0.0408	1	20.8198	0.0209	1	17.2644	0.0197	1	16.995	0.0034	2	15.4909	0.0026	2	6	2005-04-08T02:46:55
6515	6515	83.8601	-5.277172	2	0	05 35 26.424	-05 16 37.82	4A	       	24.8567	0	       	24.7562	0	       	21.1905	0	19.8183	0.0135	1	17.7245	0.0056	1	1	2005-04-13T05:59:48
6515	6515	83.8601	-5.277172	2	0	05 35 26.424	-05 16 37.82	4B	       	24.9224	0	       	24.8345	0	       	21.1977	0	19.6138	0.0122	1	17.7672	0.0058	1	1	2005-04-12T23:59:43
6517	6517	83.860171	-5.524461	4	0	05 35 26.441	-05 31 28.06	78	       	25.871	0	       	25.5272	0	       	21.9877	0	24.5879	0.1118	1	23.2321	0.1011	1	1	2005-04-12T06:00:16
6517	6517	83.860171	-5.524461	4	0	05 35 26.441	-05 31 28.06	24	       	25.8624	0	       	25.3993	0	       	21.5916	0	24.0571	0.1956	1	23.4719	0.1219	1	1	2004-10-28T17:18:57
6517	6517	83.860171	-5.524461	4	0	05 35 26.441	-05 31 28.06	25	       	25.7919	0	       	25.7321	0	       	22.0243	0	       	25.2058	0	       	24.5408	0	1	2004-10-25T14:08:34
6517	6517	83.860171	-5.524461	4	0	05 35 26.441	-05 31 28.06	79	       	25.6862	0	       	25.5944	0	       	22.0878	0	       	25.292	4	23.3206	0.1077	1	1	2005-04-12T07:35:48
6521	6521	83.860175	-5.373797	2	1	05 35 26.442	-05 22 25.67	54	       	25.1399	0	       	24.6323	0	       	21.397	0	19.9917	0.0145	1	17.9245	0.0073	1	1	2004-10-30T17:18:36
6521	6521	83.860175	-5.373797	2	1	05 35 26.442	-05 22 25.67	55	       	24.944	0	       	24.6229	0	       	21.2701	0	20.047	0.0147	1	18.0129	0.0077	1	1	2004-10-25T16:22:14
6523	6523	83.860208	-5.504544	2	0	05 35 26.450	-05 30 16.36	24	20.4836	0.0163	1	19.0977	0.0109	1	16.3596	0.0121	1	15.4101	0.0019	2	14.2831	0.002	2	1	2004-10-28T17:18:57
6523	6523	83.860208	-5.504544	2	0	05 35 26.450	-05 30 16.36	25	20.4185	0.0086	1	19.2205	0.0111	1	16.6579	0.0128	1	15.5537	0.0018	2	14.413	0.002	2	1	2004-10-25T14:08:34
6525	6525	83.859771	-5.427811	4	1	05 35 26.345	-05 25 40.12	0B	14.5604	       	3	14.0659	       	3	11.397	       	3	13.2167	       	3	12.2687	       	3	1	2005-04-07T02:48:40
6525	6525	83.859771	-5.427811	4	1	05 35 26.345	-05 25 40.12	0C	14.4881	       	3	14.0714	       	3	11.4554	       	3	13.294	       	3	12.3781	       	3	1	2005-04-08T02:46:55
6525	6525	83.85975	-5.427806	4	1	05 35 26.340	-05 25 40.10	1B	14.6013	       	3	14.2166	       	3	11.591	       	3	13.4095	       	3	12.4177	       	3	1	2005-04-10T00:07:00
6525	6525	83.85975	-5.427806	4	1	05 35 26.340	-05 25 40.10	1C	14.5685	       	3	14.1455	       	3	11.5848	       	3	13.4067	       	3	12.5592	       	3	1	2005-04-10T06:01:07
6529	6529	83.860254	-5.251478	3	0	05 35 26.461	-05 15 05.32	49	       	25.5739	0	       	25.4054	0	       	21.7443	0	22.7249	0.0452	1	19.9284	0.0183	1	1	2005-04-11T08:14:48
6529	6529	83.860254	-5.251478	3	0	05 35 26.461	-05 15 05.32	4B	       	25.39	0	       	25.4039	0	       	21.7655	0	21.9236	0.0679	1	20.0102	0.0232	1	1	2005-04-12T23:59:43
6529	6529	83.860254	-5.251478	3	0	05 35 26.461	-05 15 05.32	4A	23.6757	0.0622	1	       	25.0981	0	       	21.8374	0	22.0149	0.0835	1	19.931	0.0202	1	1	2005-04-13T05:59:48
6532	6532	83.860358	-5.395817	4	0	05 35 26.486	-05 23 44.94	0B	       	23.6912	4	       	22.5188	4	       	19.0439	4	18.7718	0.0135	1	16.703	0.0083	1	1	2005-04-07T02:48:40
6532	6532	83.860358	-5.395817	4	0	05 35 26.486	-05 23 44.94	0C	       	23.5714	4	20.6067	0.1092	1	       	19.0336	4	18.6497	0.0135	1	16.7166	0.0083	1	1	2005-04-08T02:46:55
6532	6532	83.86035	-5.395806	4	0	05 35 26.484	-05 23 44.90	54	       	23.8383	4	21.9925	0.0863	1	       	19.1446	4	18.3001	0.0118	1	16.6165	0.0076	1	1	2004-10-30T17:18:36
6532	6532	83.86035	-5.395806	4	0	05 35 26.484	-05 23 44.90	55	       	23.7946	4	20.6104	0.111	1	       	19.118	4	18.3746	0.012	1	16.6678	0.0086	2	1	2004-10-25T16:22:14
6536	6536	83.860383	-5.299011	4	0	05 35 26.492	-05 17 56.44	3B	20.5144	0.0169	1	18.3821	0.0105	2	15.9383	0.0053	1	15.1959	       	3	14.1672	0.0024	2	1	2005-04-09T14:39:33
6536	6536	83.860383	-5.299011	4	0	05 35 26.492	-05 17 56.44	3C	21.6781	0.0233	1	19.4936	0.0119	1	17.0372	0.0137	1	15.5689	       	3	14.512	0.0025	2	1	2005-04-10T21:57:41
6536	6536	83.860358	-5.299022	4	0	05 35 26.486	-05 17 56.48	4A	20.2167	0.0161	1	18.1016	0.0032	1	16.7496	0.0132	1	15.1081	       	3	14.1238	0.0022	2	1	2005-04-13T05:59:48
6536	6536	83.860358	-5.299022	4	0	05 35 26.486	-05 17 56.48	4B	20.1558	0.0104	1	18.1625	0.0033	2	15.8357	0.0052	1	15.2116	       	3	14.1837	0.0022	2	1	2005-04-12T23:59:43
6521	6540	83.860396	-5.373936	2	2	05 35 26.495	-05 22 26.17	55	       	25.0849	0	       	24.9275	0	       	21.3283	0	       	24.1138	4	21.2794	0.1321	1	1	2004-10-25T16:22:14
6521	6540	83.860396	-5.373936	2	2	05 35 26.495	-05 22 26.17	54	       	24.9885	0	       	24.8184	0	       	21.2584	0	23.4786	0.1198	1	21.6198	0.1925	1	1	2004-10-30T17:18:36
6542	6542	83.860558	-5.297747	4	0	05 35 26.534	-05 17 51.89	3B	       	25.2342	0	       	25.1281	0	20.8742	0.1278	1	20.78	0.018	1	18.4567	0.0127	1	1	2005-04-09T14:39:33
6542	6542	83.860558	-5.297747	4	0	05 35 26.534	-05 17 51.89	3C	       	25.1796	0	       	25.1645	0	       	21.788	0	20.9213	0.0186	1	18.5244	0.0127	1	1	2005-04-10T21:57:41
6542	6542	83.860538	-5.297758	4	0	05 35 26.529	-05 17 51.93	4A	       	25.1728	0	       	25.0712	0	       	21.6992	4	20.5756	0.0273	1	18.4243	0.012	1	1	2005-04-13T05:59:48
6542	6542	83.860538	-5.297758	4	0	05 35 26.529	-05 17 51.93	4B	       	25.2705	0	       	24.824	0	19.6122	0.0505	1	20.3221	0.0231	1	18.4059	0.0126	1	1	2005-04-12T23:59:43
6546	6546	83.860687	-5.435983	4	0	05 35 26.565	-05 26 09.54	0B	       	23.9747	0	23.0026	0.0773	1	       	20.2506	4	20.8554	0.0229	1	17.9461	0.0097	1	1	2005-04-07T02:48:40
6546	6546	83.860687	-5.435983	4	0	05 35 26.565	-05 26 09.54	0C	       	24.3556	0	       	23.7967	4	       	20.5459	4	21.0782	0.0247	1	18.0442	0.0096	1	1	2005-04-08T02:46:55
6546	6546	83.860692	-5.435975	4	0	05 35 26.566	-05 26 09.51	1B	       	24.17	0	       	23.7956	4	       	20.473	4	20.6047	0.0194	1	18.183	0.0107	1	1	2005-04-10T00:07:00
6546	6546	83.860692	-5.435975	4	0	05 35 26.566	-05 26 09.51	1C	       	24.1369	0	       	23.811	4	       	19.9822	4	21.4119	0.0292	1	18.1461	0.0104	1	1	2005-04-10T06:01:07
6550	6550	83.860775	-5.298075	4	0	05 35 26.586	-05 17 53.07	3B	22.4857	0.0801	1	21.1205	0.0164	1	18.2746	0.0428	1	16.4563	0.0022	2	15.0121	0.0021	2	1	2005-04-09T14:39:33
6550	6550	83.860775	-5.298075	4	0	05 35 26.586	-05 17 53.07	3C	23.3648	0.0539	1	21.571	0.0191	1	19.7092	0.0438	1	16.4963	0.0023	2	15.0408	0.0022	2	1	2005-04-10T21:57:41
6550	6550	83.86075	-5.298083	4	0	05 35 26.580	-05 17 53.10	4A	22.8057	0.0409	1	21.1896	0.0168	1	18.9278	0.0282	1	16.4099	0.0023	2	14.9491	0.0022	2	1	2005-04-13T05:59:48
6550	6550	83.86075	-5.298083	4	0	05 35 26.580	-05 17 53.10	4B	22.7774	0.0993	1	20.7119	0.0172	1	18.3751	0.0216	1	16.4421	0.0023	2	15.013	0.0022	2	1	2005-04-12T23:59:43
6554	6554	83.859975	-5.416856	2	1	05 35 26.394	-05 25 00.68	0B	       	21.2805	0	       	21.134	0	10.1576	       	3	       	20.682	0	       	19.753	0	1	2005-04-07T02:48:40
6554	6554	83.859975	-5.416856	2	1	05 35 26.394	-05 25 00.68	0C	17.6048	       	3	17.2813	       	3	10.2492	       	3	16.5329	       	3	15.6154	       	3	1	2005-04-08T02:46:55
6556	6556	83.860921	-5.560339	3	1	05 35 26.621	-05 33 37.22	89	       	25.7698	0	       	25.7487	0	       	22.0834	0	23.8083	0.0641	1	22.5314	0.0867	1	1	2005-04-15T13:55:26
6556	6556	83.860921	-5.560339	3	1	05 35 26.621	-05 33 37.22	79	       	25.7523	0	       	25.6814	0	       	22.122	0	23.5906	0.1447	1	22.9092	0.1406	1	1	2005-04-12T07:35:48
6556	6556	83.860921	-5.560339	3	1	05 35 26.621	-05 33 37.22	7A	       	25.8868	0	       	25.6947	0	       	21.9952	0	23.4613	0.1724	1	22.9594	0.0693	1	1	2005-04-11T03:19:22
6559	6559	83.860962	-5.432744	4	1	05 35 26.631	-05 25 57.88	0B	21.9961	0.0448	1	21.9297	0.0437	1	17.0387	0.0196	1	20.8364	0.0242	1	18.6331	0.0171	1	6	2005-04-07T02:48:40
6559	6559	83.860967	-5.432733	4	1	05 35 26.632	-05 25 57.84	1B	21.0345	0.027	1	21.9919	0.0468	1	16.9079	0.0174	1	19.5751	0.0182	1	19.015	0.0212	1	6	2005-04-10T00:07:00
6559	6559	83.860967	-5.432733	4	1	05 35 26.632	-05 25 57.84	1C	22.4568	0.0618	1	22.047	0.0455	1	17.2329	0.0205	1	20.8336	0.0223	1	18.9497	0.0192	1	6	2005-04-10T06:01:07
6559	6559	83.860962	-5.432744	4	1	05 35 26.631	-05 25 57.88	0C	22.3166	0.0538	1	21.9555	0.0421	1	17.0679	0.0194	1	19.5392	0.0182	1	19.0247	0.0213	1	6	2005-04-08T02:46:55
6563	6563	83.860987	-5.305172	2	0	05 35 26.637	-05 18 18.62	3B	       	25.2958	0	       	25.3815	0	       	21.9822	0	20.3911	0.0151	1	18.4686	0.0076	1	1	2005-04-09T14:39:33
6563	6563	83.860987	-5.305172	2	0	05 35 26.637	-05 18 18.62	3C	       	25.4602	0	       	25.3017	0	       	21.9717	0	20.5672	0.0155	1	18.566	0.0078	1	1	2005-04-10T21:57:41
6565	6565	83.861046	-5.509536	2	0	05 35 26.651	-05 30 34.33	25	       	25.9928	0	       	25.6813	0	       	21.9338	0	       	25.1575	0	       	24.2182	4	1	2004-10-25T14:08:34
6565	6565	83.861046	-5.509536	2	0	05 35 26.651	-05 30 34.33	24	       	25.7031	0	       	25.5842	0	       	21.9063	0	       	25.1543	0	23.5867	0.1205	1	1	2004-10-28T17:18:57
6567	6567	83.861404	-5.2792	2	0	05 35 26.737	-05 16 45.12	4A	19.3526	0.0147	1	17.7798	0.0023	2	16.2021	0.0123	1	15.1021	       	3	14.3192	0.0021	2	1	2005-04-13T05:59:48
6567	6567	83.861404	-5.2792	2	0	05 35 26.737	-05 16 45.12	4B	19.147	0.0063	1	17.7019	0.002	2	15.7389	0.0067	1	15.0808	       	3	14.2504	0.0021	2	1	2005-04-12T23:59:43
6569	6569	83.861433	-5.311642	2	0	05 35 26.744	-05 18 41.91	3C	       	25.4797	0	       	25.2535	0	       	21.976	0	       	24.9042	4	22.6057	0.0847	1	1	2005-04-10T21:57:41
6569	6569	83.861433	-5.311642	2	0	05 35 26.744	-05 18 41.91	3B	       	25.0705	0	       	25.2046	0	       	21.9271	0	       	24.4884	4	21.7748	0.1051	1	1	2005-04-09T14:39:33
6571	6571	83.861458	-5.317475	3	0	05 35 26.750	-05 19 02.91	3B	       	25.5825	0	       	25.4615	0	       	21.9745	0	22.2903	0.0658	1	19.686	0.0183	1	1	2005-04-09T14:39:33
6571	6571	83.861458	-5.317475	3	0	05 35 26.750	-05 19 02.91	3C	       	25.5416	0	       	25.252	0	       	21.9712	0	22.6717	0.0387	1	19.7587	0.0177	1	1	2005-04-10T21:57:41
6571	6571	83.861458	-5.317475	3	0	05 35 26.750	-05 19 02.91	3D	       	25.3194	0	       	25.4534	0	       	22.0527	0	22.7552	0.0407	1	19.7792	0.0183	1	1	2005-04-09T11:27:39
6574	6574	83.861496	-5.348064	3	0	05 35 26.759	-05 20 53.03	55	       	24.9432	0	23.6033	0.1087	1	       	21.2064	0	19.0761	0.0119	1	16.957	0.004	1	1	2004-10-25T16:22:14
6574	6574	83.861496	-5.348064	3	0	05 35 26.759	-05 20 53.03	3C	       	25.1446	0	23.7714	0.1199	1	       	21.1462	0	18.8625	0.0077	1	17.0349	0.0045	1	1	2005-04-10T21:57:41
6574	6574	83.861496	-5.348064	3	0	05 35 26.759	-05 20 53.03	3D	       	24.9808	0	23.7181	0.1162	1	20.3744	0.1201	1	18.8344	0.0076	1	17.0313	0.0042	1	1	2005-04-09T11:27:39
6577	6577	83.861717	-5.562972	4	0	05 35 26.812	-05 33 46.70	79	23.4269	0.0391	1	21.829	0.018	1	20.7578	0.0713	1	20.5477	0.0147	1	18.5362	0.0056	1	1	2005-04-12T07:35:48
6577	6577	83.861717	-5.562972	4	0	05 35 26.812	-05 33 46.70	7A	22.9593	0.0524	1	21.3424	0.0178	1	20.0484	0.1079	1	20.1307	0.0134	1	18.5181	0.0056	1	1	2005-04-11T03:19:22
6577	6577	83.861708	-5.562975	4	0	05 35 26.810	-05 33 46.71	89	23.3582	0.0361	1	22.0221	0.0192	1	20.4439	0.0561	1	19.9403	0.013	1	18.554	0.0057	1	1	2005-04-15T13:55:26
6577	6577	83.861708	-5.562975	4	0	05 35 26.810	-05 33 46.71	8A	23.3976	0.0369	1	21.6149	0.0169	1	20.7136	0.0657	1	20.1237	0.0134	1	18.5117	0.0054	1	1	2005-04-15T17:07:21
6581	6581	83.861879	-5.525528	4	0	05 35 26.851	-05 31 31.90	24	       	25.7743	4	24.2882	0.07	1	       	22.0842	4	21.413	0.0185	1	20.3102	0.0204	1	1	2004-10-28T17:18:57
6581	6581	83.861879	-5.525528	4	0	05 35 26.851	-05 31 31.90	25	       	25.9308	4	23.3965	0.1145	1	       	22.1558	4	21.171	0.0223	1	20.3863	0.0171	1	1	2004-10-25T14:08:34
6581	6581	83.861887	-5.52555	4	0	05 35 26.853	-05 31 31.98	78	       	25.329	0	24.3656	0.0789	1	       	21.6549	4	21.5675	0.0196	1	20.2248	0.0194	1	1	2005-04-12T06:00:16
6581	6581	83.861887	-5.52555	4	0	05 35 26.853	-05 31 31.98	79	       	25.5867	0	24.1808	0.068	1	       	21.5537	4	21.425	0.0185	1	20.3503	0.0227	1	1	2005-04-12T07:35:48
6585	6585	83.861921	-5.5621	4	0	05 35 26.861	-05 33 43.56	79	       	25.8395	4	24.3977	0.0768	1	       	21.9791	0	22.8579	0.0333	1	21.1218	0.0408	1	1	2005-04-12T07:35:48
6585	6585	83.861921	-5.5621	4	0	05 35 26.861	-05 33 43.56	7A	       	26.0707	4	24.0545	0.1017	1	       	22.0711	0	21.933	0.0399	1	21.2291	0.0417	1	1	2005-04-11T03:19:22
6585	6585	83.861917	-5.562106	4	0	05 35 26.860	-05 33 43.58	89	       	25.9837	0	24.4366	0.0723	1	       	22.0364	0	22.0606	0.0228	1	21.1962	0.0412	1	1	2005-04-15T13:55:26
6585	6585	83.861917	-5.562106	4	0	05 35 26.860	-05 33 43.58	8A	       	25.4923	0	24.3616	0.0683	1	       	22.2042	0	22.2969	0.0251	1	21.3483	0.0433	1	1	2005-04-15T17:07:21
6589	6589	83.861954	-5.286953	2	0	05 35 26.869	-05 17 13.03	4A	       	25.0619	4	       	24.8876	4	       	21.3274	4	21.5892	0.0248	1	19.7624	0.0219	1	1	2005-04-13T05:59:48
6589	6589	83.861954	-5.286953	2	0	05 35 26.869	-05 17 13.03	4B	       	25.1926	4	       	24.9638	4	20.6346	0.1171	1	21.5232	0.0236	1	19.7487	0.0223	1	1	2005-04-12T23:59:43
6591	6591	83.862008	-5.372428	2	1	05 35 26.882	-05 22 20.74	55	       	25.1746	0	       	24.5692	4	       	21.0248	0	22.68	0.0954	1	20.4993	0.1002	1	1	2004-10-25T16:22:14
6591	6591	83.862008	-5.372428	2	1	05 35 26.882	-05 22 20.74	54	       	25.1669	0	       	24.5397	4	       	21.2012	0	       	24.2392	4	21.4815	0.1498	1	1	2004-10-30T17:18:36
6593	6593	83.862171	-5.538061	4	0	05 35 26.921	-05 32 17.02	24	       	25.7132	0	24.8073	0.1072	1	       	21.6761	0	21.8436	0.0213	1	20.6423	0.0269	1	1	2004-10-28T17:18:57
6593	6593	83.862171	-5.538061	4	0	05 35 26.921	-05 32 17.02	25	       	25.8443	0	24.9246	0.117	1	       	21.9978	0	21.8422	0.0213	1	20.6454	0.0265	1	1	2004-10-25T14:08:34
6593	6593	83.862179	-5.538083	4	0	05 35 26.923	-05 32 17.10	78	       	25.9213	0	24.7172	0.0972	1	       	21.6842	4	22.1721	0.025	1	20.4631	0.0223	1	1	2005-04-12T06:00:16
6593	6593	83.862179	-5.538083	4	0	05 35 26.923	-05 32 17.10	79	       	25.6675	0	24.4269	0.1899	1	       	21.7608	4	21.7871	0.0208	1	20.7072	0.0313	1	1	2005-04-12T07:35:48
6597	6597	83.862204	-5.413361	2	1	05 35 26.929	-05 24 48.10	0B	21.3644	0.0591	1	19.8364	0.015	1	17.6477	0.0386	1	15.9858	0.0023	2	14.8549	0.0022	2	1	2005-04-07T02:48:40
6597	6597	83.862204	-5.413361	2	1	05 35 26.929	-05 24 48.10	0C	21.3497	0.0332	1	19.7958	0.0152	1	17.6523	0.0362	1	16.0347	0.0022	2	14.8452	0.0023	2	1	2005-04-08T02:46:55
6599	6599	83.862262	-5.301917	4	0	05 35 26.943	-05 18 06.90	3B	       	25.2884	0	23.718	0.0645	1	20.4764	0.106	1	19.2008	0.0119	1	16.6143	0.003	1	1	2005-04-09T14:39:33
6599	6599	83.862262	-5.301917	4	0	05 35 26.943	-05 18 06.90	3C	       	25.3234	0	24.2288	0.0963	1	       	21.2518	4	19.2723	0.012	1	16.6333	0.003	1	1	2005-04-10T21:57:41
6599	6599	83.862237	-5.301928	4	0	05 35 26.937	-05 18 06.94	4A	       	25.3592	0	23.7503	0.0654	1	20.2118	0.0798	1	18.3598	0.0044	1	16.5259	0.0028	1	1	2005-04-13T05:59:48
6599	6599	83.862237	-5.301928	4	0	05 35 26.937	-05 18 06.94	4B	       	25.3228	0	23.5083	0.0521	1	20.1552	0.0655	1	18.6758	0.0111	1	16.5646	0.0031	1	1	2005-04-12T23:59:43
6603	6603	83.862308	-5.400089	4	0	05 35 26.954	-05 24 00.32	0B	21.3779	0.0327	1	19.9264	0.016	1	17.2617	0.0819	1	16.0898	0.0025	2	14.9644	0.0027	2	1	2005-04-07T02:48:40
6603	6603	83.862308	-5.400089	4	0	05 35 26.954	-05 24 00.32	0C	21.4636	0.0341	1	19.4492	0.0203	1	17.278	0.0834	1	16.1103	0.0025	2	15.0414	0.0027	2	1	2005-04-08T02:46:55
6603	6603	83.8623	-5.400078	4	0	05 35 26.952	-05 24 00.28	54	20.8143	0.0498	1	19.3698	0.018	1	17.3047	0.0865	1	16.0282	0.0024	2	14.9391	0.0029	2	1	2004-10-30T17:18:36
6603	6603	83.8623	-5.400078	4	0	05 35 26.952	-05 24 00.28	55	20.8085	0.0521	1	19.4216	0.0179	1	17.3342	0.0835	1	16.0969	0.0023	2	15.0201	0.0029	2	1	2004-10-25T16:22:14
6607	6607	83.862312	-5.501811	2	0	05 35 26.955	-05 30 06.52	24	       	25.4599	0	23.5351	0.0473	1	       	21.7229	0	20.4661	0.0144	1	19.1892	0.0102	1	1	2004-10-28T17:18:57
6607	6607	83.862312	-5.501811	2	0	05 35 26.955	-05 30 06.52	25	       	25.3536	0	23.5819	0.0473	1	       	21.6926	0	20.5262	0.0146	1	19.2812	0.0099	1	1	2004-10-25T14:08:34
6609	6609	83.862346	-5.260306	3	0	05 35 26.963	-05 15 37.10	4A	       	24.8465	4	       	25.0283	4	       	21.4781	0	22.7954	0.0897	1	21.1352	0.0589	1	1	2005-04-13T05:59:48
6609	6609	83.862346	-5.260306	3	0	05 35 26.963	-05 15 37.10	4B	       	24.6146	4	       	25.0249	4	       	21.5205	0	23.0134	0.0675	1	21.4083	0.1009	1	1	2005-04-12T23:59:43
