source_id	ONCnic3	_RAJ2000	_DEJ2000	N	Vis	xPos	yPos	Opt	O	RAJ2000	DEJ2000	F110W	e_F110W	f_F110W	F160W	e_F160W	f_F160W
8810	690	83.701608	-5.565111	1	16	277	456	0	0	05 34 48.386	-05 33 54.40	       	21.1114	2	       	21.0033	2
8811	691	83.701658	-5.6665	1	74	481	283	0	0	05 34 48.398	-05 39 59.40	       	21.786	2	       	21.327	2
8812	692	83.701729	-5.445769	1	37	454	225	0	0	05 34 48.415	-05 26 44.77	       	21.1797	2	       	21.2612	2
8813	693	83.701912	-5.660117	1	74	477	396	0	0	05 34 48.459	-05 39 36.42	       	22.1092	2	19.84	0.193	1
8814	694	83.70185	-5.440158	1	37	452	325	0	0	05 34 48.444	-05 26 24.57	21.371	0.288	1	19.71	0.183	1
8815	695	83.702	-5.699564	1	85	574	510	0	0	05 34 48.480	-05 41 58.43	12.096	0.004	1	11.31	0.004	1
8816	696	83.702087	-5.707847	1	85	572	363	0	0	05 34 48.501	-05 42 28.25	14.796	0.013	1	13.15	0.009	1
1519	697	83.702371	-5.392081	1	45	343	360	2	2	05 34 48.569	-05 23 31.49	19.19	0.097	1	17.59	0.068	1
1521	698	83.702367	-5.433936	1	37	443	435	2	2	05 34 48.568	-05 26 02.17	21.298	0.274	1	19.03	0.133	1
8817	699	83.7026	-5.665794	1	74	465	296	0	0	05 34 48.624	-05 39 56.86	       	21.9588	2	19.45	0.161	1
8818	700	83.702283	-5.440744	1	37	440	303	0	0	05 34 48.548	-05 26 26.68	       	21.0479	2	       	20.8646	2
8819	701	83.702487	-5.700403	1	85	559	482	0	0	05 34 48.597	-05 42 01.45	       	21.0327	2	       	20.75	2
8820	702	83.703496	-5.3477	1	2B	300	340	0	0	05 34 48.839	-05 20 51.72	       	20.8631	2	       	20.9079	2
8821	703	83.703637	-5.345022	1	2B	298	387	0	0	05 34 48.873	-05 20 42.08	19.636	0.12	1	17.78	0.074	1
8822	704	83.703446	-5.522425	1	7	626	508	0	0	05 34 48.827	-05 31 20.73	       	21.331	2	       	21.1692	2
8823	705	83.703625	-5.522917	1	7	623	499	0	0	05 34 48.870	-05 31 22.50	       	21.4418	2	       	21.3384	2
1546	706	83.703558	-5.392686	1	45	322	349	3	3	05 34 48.854	-05 23 33.67	19.328	0.104	1	18.11	0.087	1
1550	707	83.703675	-5.388303	1	45	320	427	3	3	05 34 48.882	-05 23 17.89	11.545	0.003	1	10.45	0.003	1
1558	708	83.704067	-5.525447	1	7	615	454	3	3	05 34 48.976	-05 31 31.61	14.201	0.01	1	13.09	0.009	1
1556	709	83.704075	-5.471472	1	6D	593	505	1	1	05 34 48.978	-05 28 17.30	13.421	0.007	1	12.49	0.006	1
8824	710	83.704183	-5.438942	1	37	411	346	0	0	05 34 49.004	-05 26 20.19	       	21.2011	2	       	21.0258	2
8825	711	83.704358	-5.707622	1	85	532	367	0	0	05 34 49.046	-05 42 27.44	       	21.6627	2	       	20.997	2
8826	712	83.704388	-5.695139	1	85	532	588	0	0	05 34 49.053	-05 41 42.50	18.899	0.084	1	15.7	0.029	1
1566	713	83.704521	-5.440797	1	37	405	313	3	3	05 34 49.085	-05 26 26.87	13.784	0.008	1	12.6	0.007	1
8827	714	83.70475	-5.653517	1	74	427	513	0	0	05 34 49.140	-05 39 12.66	       	22.3401	2	19.49	0.164	1
8828	715	83.704642	-5.422431	1	37	403	639	0	0	05 34 49.114	-05 25 20.75	       	21.1499	2	       	21.0876	2
8829	716	83.704554	-5.563975	1	16	218	465	0	0	05 34 49.093	-05 33 50.31	       	21.4901	2	19.74	0.186	1
8830	717	83.705233	-5.214589	1	5B	454	339	0	0	05 34 49.256	-05 12 52.52	       	20.2404	2	       	20.5746	2
1574	718	83.705375	-5.349589	1	2B	267	306	0	0	05 34 49.290	-05 20 58.52	18.064	0.058	1	16.21	0.036	1
8831	719	83.705387	-5.644989	1	74	416	665	0	0	05 34 49.293	-05 38 41.96	       	21.0655	2	19.01	0.132	1
8832	720	83.705421	-5.391006	1	45	289	379	0	0	05 34 49.301	-05 23 27.62	       	20.7842	2	20.33	0.249	1
8833	721	83.706092	-5.207761	1	5B	439	460	0	0	05 34 49.462	-05 12 27.94	20.122	0.148	1	18.55	0.106	1
1584	722	83.705758	-5.437261	1	37	383	376	2	2	05 34 49.382	-05 26 14.14	19.758	0.126	1	18.17	0.089	1
8834	723	83.705971	-5.644236	1	74	406	678	0	0	05 34 49.433	-05 38 39.25	       	20.3917	2	19.21	0.144	1
1584	724	83.705908	-5.437486	1	37	380	372	0	0	05 34 49.418	-05 26 14.95	20.093	0.147	1	       	21.5319	2
8835	725	83.706012	-5.398925	1	45	278	239	0	0	05 34 49.443	-05 23 56.13	       	20.8196	2	20.05	0.213	1
8836	726	83.706346	-5.344597	1	2B	250	395	0	0	05 34 49.523	-05 20 40.55	20.61	0.196	1	19.09	0.137	1
8837	727	83.706375	-5.670097	1	74	398	219	0	0	05 34 49.530	-05 40 12.35	       	21.4473	2	       	21.2317	2
8838	728	83.706562	-5.386781	1	45	269	454	0	0	05 34 49.575	-05 23 12.41	21.047	0.262	1	       	20.5148	2
8839	729	83.707104	-5.214917	1	5B	421	333	0	0	05 34 49.705	-05 12 53.70	       	20.8169	2	       	20.9348	2
8840	730	83.707287	-5.347017	1	2B	233	352	0	0	05 34 49.749	-05 20 49.26	       	20.5476	2	       	9.999	0
1592	731	83.707062	-5.395508	1	45	260	299	2	2	05 34 49.695	-05 23 43.83	17.828	0.052	1	16.5	0.041	1
1594	732	83.707008	-5.430497	1	37	361	496	2	2	05 34 49.682	-05 25 49.79	18.486	0.07	1	16.92	0.05	1
8841	733	83.707679	-5.533278	1	7	551	315	0	0	05 34 49.843	-05 31 59.80	       	21.3637	2	20.34	0.243	1
8842	734	83.707625	-5.474683	1	6D	530	448	0	0	05 34 49.830	-05 28 28.86	21.323	0.27	1	       	21.573	2
8843	735	83.707733	-5.440019	1	37	348	327	0	0	05 34 49.856	-05 26 24.07	       	21.3858	2	       	21.6534	2
8844	736	83.707737	-5.438558	1	37	348	353	0	0	05 34 49.857	-05 26 18.81	       	21.4926	2	       	21.6124	2
8845	737	83.708196	-5.709397	1	85	464	335	0	0	05 34 49.967	-05 42 33.83	20.582	0.184	1	20.54	0.267	1
8846	738	83.709038	-5.533547	1	7	527	310	0	0	05 34 50.169	-05 32 00.77	       	21.4236	2	20.2	0.228	1
8847	739	83.709379	-5.202422	1	5B	381	555	0	0	05 34 50.251	-05 12 08.72	       	21.9992	2	       	21.5868	2
8848	740	83.709375	-5.704633	1	85	444	420	0	0	05 34 50.250	-05 42 16.68	14.67	0.012	1	13.82	0.012	1
8849	741	83.709983	-5.221247	1	5B	370	221	0	0	05 34 50.396	-05 13 16.49	       	20.6954	2	20.17	0.231	1
8850	742	83.71005	-5.204422	1	5B	369	519	0	0	05 34 50.412	-05 12 15.92	21.44	0.274	1	       	21.5766	2
8851	743	83.709896	-5.527358	1	7	512	420	0	0	05 34 50.375	-05 31 38.49	       	21.4961	2	20.5	0.271	1
8852	744	83.709792	-5.436603	1	37	307	376	0	0	05 34 50.350	-05 26 11.77	       	21.1841	2	19.89	0.197	1
8852	745	83.709792	-5.436603	1	37	307	376	0	0	05 34 50.350	-05 26 11.77	       	21.1841	2	19.89	0.197	1
8853	746	83.71025	-5.53525	1	7	506	280	0	0	05 34 50.460	-05 32 06.90	20.598	0.187	1	       	21.4135	2
1654	747	83.710642	-5.39315	1	45	197	341	3	3	05 34 50.554	-05 23 35.34	12.893	0.005	1	       	9.999	0
8854	748	83.710971	-5.661256	1	74	317	376	0	0	05 34 50.633	-05 39 40.52	       	22.1451	2	18.9	0.125	1
8855	749	83.711267	-5.718933	1	85	410	166	0	0	05 34 50.704	-05 43 08.16	       	21.5801	2	       	21.4213	2
8856	750	83.711363	-5.664281	1	74	310	322	0	0	05 34 50.727	-05 39 51.41	       	22.1228	2	19.8	0.189	1
8857	751	83.711562	-5.478894	1	6D	460	373	0	0	05 34 50.775	-05 28 44.02	21.435	0.286	1	20.21	0.229	1
8858	752	83.711512	-5.439392	1	37	281	338	0	0	05 34 50.763	-05 26 21.81	       	20.9179	2	20.72	0.296	1
8859	753	83.711762	-5.466361	1	6D	457	596	0	0	05 34 50.823	-05 27 58.90	20.673	0.198	1	18.95	0.128	1
8860	754	83.711917	-5.390039	1	46	661	482	0	0	05 34 50.860	-05 23 24.14	19.441	0.11	1	17.61	0.069	1
8861	755	83.712004	-5.658092	1	74	299	432	0	0	05 34 50.881	-05 39 29.13	13.528	0.007	1	12.35	0.006	1
1695	756	83.7122	-5.534122	1	7	471	300	4	4	05 34 50.928	-05 32 02.84	16.502	0.028	1	14.44	0.016	1
8862	757	83.712121	-5.444219	1	37	270	253	0	0	05 34 50.909	-05 26 39.19	       	20.8414	2	       	21.2106	2
8863	758	83.712412	-5.705992	1	85	390	396	0	0	05 34 50.979	-05 42 21.57	10.86	0.002	1	10.27	0.002	1
8864	759	83.712412	-5.434078	1	37	265	432	0	0	05 34 50.979	-05 26 02.68	       	20.8995	2	       	21.229	2
1709	760	83.712712	-5.433175	1	37	260	448	1	1	05 34 51.051	-05 25 59.43	20.01	0.146	1	19.05	0.134	1
8865	761	83.713337	-5.208958	1	5B	311	439	0	0	05 34 51.201	-05 12 32.25	14.228	0.01	1	12.86	0.008	1
8866	762	83.713342	-5.437317	1	37	249	375	0	0	05 34 51.202	-05 26 14.34	       	20.6736	2	       	21.1015	2
8867	763	83.714008	-5.391411	1	46	624	458	0	0	05 34 51.362	-05 23 29.08	       	20.8261	2	       	20.7732	2
8868	764	83.713987	-5.437714	1	37	238	368	0	0	05 34 51.357	-05 26 15.77	       	20.7456	2	20.53	0.269	1
8869	765	83.714358	-5.532842	1	7	433	323	0	0	05 34 51.446	-05 31 58.23	       	21.7682	2	       	21.6589	2
1722	766	83.714308	-5.482481	1	6D	412	310	3	3	05 34 51.434	-05 28 56.93	15.597	0.018	1	14.07	0.013	1
8870	767	83.714862	-5.218203	1	5B	284	275	0	0	05 34 51.567	-05 13 05.53	       	21.2897	2	       	21.431	2
8871	768	83.714667	-5.577281	1	17	532	326	0	0	05 34 51.520	-05 34 38.21	       	21.7116	2	20.14	0.222	1
8872	769	83.714771	-5.51745	1	7	426	596	0	0	05 34 51.545	-05 31 02.82	21.514	0.294	1	19.67	0.181	1
8873	770	83.714633	-5.438553	1	37	226	353	0	0	05 34 51.512	-05 26 18.79	21.183	0.254	1	       	9.999	0
1728	771	83.7149	-5.474344	1	6D	401	454	3	3	05 34 51.576	-05 28 27.64	16.167	0.024	1	14.99	0.021	1
8874	772	83.715121	-5.3866	1	46	604	543	0	0	05 34 51.629	-05 23 11.76	       	20.7282	2	20.15	0.236	1
8875	773	83.715404	-5.660392	1	74	239	391	0	0	05 34 51.697	-05 39 37.41	       	21.76	2	       	21.5006	2
8876	774	83.715529	-5.53685	1	7	412	252	0	0	05 34 51.727	-05 32 12.66	21.156	0.245	1	       	21.3844	2
8877	775	83.715575	-5.470258	1	6D	390	527	0	0	05 34 51.738	-05 28 12.93	       	21.1082	2	20.46	0.262	1
8878	776	83.715658	-5.536231	1	7	410	263	0	0	05 34 51.758	-05 32 10.43	       	21.5312	2	       	21.4703	2
8879	777	83.715904	-5.584678	1	17	510	195	0	0	05 34 51.817	-05 35 04.84	       	21.337	2	20.64	0.281	1
8880	778	83.716183	-5.533672	1	7	401	308	0	0	05 34 51.884	-05 32 01.22	       	21.6842	2	       	21.6953	2
8881	779	83.716958	-5.475003	1	6D	365	442	0	0	05 34 52.070	-05 28 30.01	       	21.1052	2	20.73	0.294	1
1766	780	83.717117	-5.486461	1	6D	362	239	2	2	05 34 52.108	-05 29 11.26	20.051	0.146	1	18.1	0.086	1
8882	781	83.717446	-5.577181	1	17	483	328	0	0	05 34 52.187	-05 34 37.85	20.446	0.177	1	17.97	0.081	1
8883	782	83.717483	-5.584903	1	17	482	191	0	0	05 34 52.196	-05 35 05.65	       	21.3955	2	18.24	0.092	1
8884	783	83.717887	-5.585225	1	17	475	185	0	0	05 34 52.293	-05 35 06.81	19.573	0.116	1	16.77	0.047	1
8885	784	83.717908	-5.702433	1	85	293	459	0	0	05 34 52.298	-05 42 08.76	21.037	0.228	1	19.65	0.177	1
8886	785	83.717988	-5.535631	1	7	369	273	0	0	05 34 52.317	-05 32 08.27	       	21.6666	2	       	21.2684	2
1778	786	83.718104	-5.469553	1	6D	345	539	2	2	05 34 52.345	-05 28 10.39	18.36	0.066	1	16.43	0.04	1
8887	787	83.718467	-5.531075	1	7	360	354	0	0	05 34 52.432	-05 31 51.87	       	21.2212	2	       	21.5072	2
8888	788	83.718533	-5.536358	1	7	359	260	0	0	05 34 52.448	-05 32 10.89	       	21.422	2	       	21.3298	2
8889	789	83.718592	-5.664719	1	74	182	315	0	0	05 34 52.462	-05 39 52.99	19.082	0.092	1	17.47	0.064	1
8890	790	83.718587	-5.715778	1	85	281	222	0	0	05 34 52.461	-05 42 56.80	       	9.999	0	       	9.999	0
8891	791	83.718725	-5.535136	1	7	356	282	0	0	05 34 52.494	-05 32 06.49	       	21.442	2	       	21.3469	2
8892	792	83.7188	-5.665708	1	74	179	297	0	0	05 34 52.512	-05 39 56.55	20.822	0.214	1	       	9.999	0
8893	793	83.718762	-5.563294	1	  	0	0	0	0	05 34 52.503	-05 33 47.86	23.469	0.816	1	18.28	0.094	1
8894	794	83.719271	-5.469269	1	6D	324	544	0	0	05 34 52.625	-05 28 09.37	       	20.4425	2	       	20.7299	2
8895	795	83.719425	-5.401028	1	46	528	287	0	0	05 34 52.662	-05 24 03.70	12.16	0.004	1	11.12	0.003	1
8896	796	83.719492	-5.487811	1	6D	320	215	0	0	05 34 52.678	-05 29 16.12	21.168	0.245	1	19	0.131	1
8897	797	83.719992	-5.438894	1	38	616	430	0	0	05 34 52.798	-05 26 20.02	       	20.8656	2	20.69	0.291	1
8898	798	83.720267	-5.398436	1	46	513	333	0	0	05 34 52.864	-05 23 54.37	21.501	0.297	1	18.98	0.131	1
8899	799	83.720333	-5.474061	1	6D	305	459	0	0	05 34 52.880	-05 28 26.62	       	20.4263	2	       	20.7799	2
8900	800	83.720358	-5.471186	1	6D	305	510	0	0	05 34 52.886	-05 28 16.27	       	20.9256	2	19.62	0.175	1
1821	801	83.720525	-5.483081	1	6D	302	299	3	3	05 34 52.926	-05 28 59.09	13.307	0.006	1	12.35	0.006	1
8901	802	83.720783	-5.48635	1	6D	297	241	0	0	05 34 52.988	-05 29 10.86	       	21.3925	2	       	21.4535	2
8902	803	83.720671	-5.438181	1	38	604	442	0	0	05 34 52.961	-05 26 17.45	21.125	0.253	1	19.22	0.145	1
8903	804	83.720912	-5.565231	1	17	422	540	0	0	05 34 53.019	-05 33 54.83	       	21.2417	2	       	21.396	2
8904	805	83.720804	-5.563083	1	  	0	0	0	0	05 34 52.993	-05 33 47.10	17.389	0.042	1	14.08	0.014	1
1835	806	83.721333	-5.484828	1	6D	288	268	2	2	05 34 53.120	-05 29 05.38	18.658	0.075	1	16.84	0.048	1
8905	807	83.721383	-5.390319	1	46	493	477	0	0	05 34 53.132	-05 23 25.15	       	20.6581	2	19.25	0.148	1
1831	808	83.721233	-5.441072	1	38	594	391	3	3	05 34 53.096	-05 26 27.86	15.23	0.016	1	14.45	0.016	1
1845	809	83.721825	-5.351058	1	2A	460	367	0	0	05 34 53.238	-05 21 03.81	18.965	0.115	1	16.67	0.046	1
8906	810	83.721862	-5.40025	1	46	485	301	0	0	05 34 53.247	-05 24 00.90	15.653	0.019	1	14.31	0.015	1
8907	811	83.722346	-5.526456	1	7	292	436	0	0	05 34 53.363	-05 31 35.24	       	21.2906	2	       	21.18	2
8908	812	83.722971	-5.355378	1	2A	440	290	0	0	05 34 53.513	-05 21 19.36	       	18.2772	2	19.07	0.22	1
8909	813	83.723092	-5.445947	1	38	561	304	0	0	05 34 53.542	-05 26 45.41	       	20.5636	2	20.3	0.248	1
8910	814	83.723217	-5.430814	1	38	559	573	0	0	05 34 53.572	-05 25 50.93	20.701	0.203	1	18.37	0.098	1
8911	815	83.723483	-5.663742	1	75	581	418	0	0	05 34 53.636	-05 39 49.47	18.974	0.087	1	17.03	0.053	1
1863	816	83.723383	-5.443664	1	38	556	345	3	3	05 34 53.612	-05 26 37.19	13.635	0.007	1	12.43	0.006	1
8912	817	83.723808	-5.660208	1	75	575	481	0	0	05 34 53.714	-05 39 36.75	       	21.6159	2	       	21.3099	2
8913	818	83.723892	-5.660753	1	75	574	471	0	0	05 34 53.734	-05 39 38.71	       	21.6756	2	20.54	0.268	1
8914	819	83.723946	-5.479753	1	6D	242	358	0	0	05 34 53.747	-05 28 47.11	       	20.7938	2	20.28	0.256	1
8915	820	83.723971	-5.480269	1	6D	241	349	0	0	05 34 53.753	-05 28 48.97	20.761	0.208	1	19.57	0.176	1
8916	821	83.724337	-5.667067	1	75	566	359	0	0	05 34 53.841	-05 40 01.44	       	21.1168	2	19.53	0.168	1
1873	822	83.724429	-5.386308	1	46	440	548	2	2	05 34 53.863	-05 23 10.71	18.887	0.085	1	17.25	0.058	1
8917	823	83.724775	-5.350475	1	2A	408	377	0	0	05 34 53.946	-05 21 01.71	20.96	0.232	1	18.6	0.112	1
8918	824	83.724654	-5.526372	1	7	251	437	0	0	05 34 53.917	-05 31 34.94	20.721	0.201	1	18.97	0.129	1
8919	825	83.724675	-5.579822	1	17	355	281	0	0	05 34 53.922	-05 34 47.36	       	21.8702	2	       	21.6319	2
8920	826	83.724633	-5.437128	1	38	534	461	0	0	05 34 53.912	-05 26 13.66	       	20.9832	2	       	21.1277	2
8921	827	83.724933	-5.397511	1	46	430	349	0	0	05 34 53.984	-05 23 51.04	       	20.2851	2	19.68	0.184	1
8922	828	83.724963	-5.664314	1	75	555	408	0	0	05 34 53.991	-05 39 51.53	       	21.9682	2	       	21.3185	2
8923	829	83.725012	-5.659006	1	75	554	502	0	0	05 34 54.003	-05 39 32.42	20.71	0.195	1	18.7	0.114	1
8924	830	83.724662	-5.661458	1	75	554	446	0	0	05 34 53.919	-05 39 41.25	       	21.6903	2	       	21.2896	2
8925	831	83.725221	-5.531742	1	7	241	342	0	0	05 34 54.053	-05 31 54.27	       	21.3384	2	       	21.3021	2
8926	832	83.725417	-5.664531	1	75	547	404	0	0	05 34 54.100	-05 39 52.31	       	21.9373	2	       	21.3051	2
8927	833	83.725837	-5.6625	1	75	540	440	0	0	05 34 54.201	-05 39 45.00	17.329	0.041	1	15.12	0.022	1
1898	834	83.725821	-5.481758	1	6D	208	322	3	3	05 34 54.197	-05 28 54.33	       	9.999	0	       	9.999	0
8928	835	83.725954	-5.390656	1	46	412	471	0	0	05 34 54.229	-05 23 26.36	       	20.867	2	       	21.0966	2
8929	836	83.726075	-5.658436	1	75	535	512	0	0	05 34 54.258	-05 39 30.37	       	22.077	2	       	21.736	2
1900	837	83.726263	-5.359939	1	2A	381	209	3	3	05 34 54.303	-05 21 35.78	13.281	0.006	1	12.35	0.006	1
8930	838	83.726108	-5.434758	1	38	508	503	0	0	05 34 54.266	-05 26 05.13	21.322	0.28	1	       	20.8901	2
8931	839	83.726375	-5.668981	1	75	530	325	0	0	05 34 54.330	-05 40 08.33	20.934	0.217	1	19.23	0.145	1
1908	840	83.726692	-5.349064	1	2A	374	402	2	2	05 34 54.406	-05 20 56.63	16.039	0.023	1	13.62	0.011	1
8932	841	83.726671	-5.657689	1	75	525	525	0	0	05 34 54.401	-05 39 27.68	       	22.1324	2	       	21.7543	2
8933	842	83.72665	-5.431689	1	38	498	557	0	0	05 34 54.396	-05 25 54.08	       	20.6557	2	20.2	0.229	1
8934	843	83.7269	-5.434983	1	38	494	499	0	0	05 34 54.456	-05 26 05.94	21.111	0.256	1	19.41	0.159	1
8935	844	83.727246	-5.663008	1	75	515	431	0	0	05 34 54.539	-05 39 46.83	       	22.0068	2	       	21.3534	2
8936	845	83.726942	-5.40625	1	  	0	0	0	0	05 34 54.466	-05 24 22.50	       	       	2	21.06	0.38	1
1920	846	83.727517	-5.383892	1	46	385	591	3	3	05 34 54.604	-05 23 02.01	15.825	0.02	1	14.5	0.016	1
1924	847	83.727771	-5.434419	1	38	479	509	2	2	05 34 54.665	-05 26 03.91	20.153	0.155	1	18.38	0.099	1
8937	848	83.727967	-5.661586	1	75	502	456	0	0	05 34 54.712	-05 39 41.71	16.213	0.024	1	15.26	0.023	1
8938	849	83.728375	-5.658419	1	75	495	512	0	0	05 34 54.810	-05 39 30.31	18.487	0.07	1	17.44	0.064	1
8939	850	83.728654	-5.215828	1	5A	524	403	0	0	05 34 54.877	-05 12 56.98	20.602	0.194	1	19.35	0.159	1
8940	851	83.728996	-5.653656	1	75	484	597	0	0	05 34 54.959	-05 39 13.16	17.244	0.039	1	15.84	0.03	1
8941	852	83.729042	-5.442536	1	38	456	365	0	0	05 34 54.970	-05 26 33.13	       	21.2925	2	       	21.6267	2
8942	853	83.728871	-5.532047	1	7	170	325	0	0	05 34 54.929	-05 31 55.37	       	21.1762	2	       	9.999	0
8943	854	83.729425	-5.350136	1	2A	326	383	0	0	05 34 55.062	-05 21 00.49	       	20.9373	2	19.46	0.163	1
8944	855	83.729421	-5.662083	1	75	476	447	0	0	05 34 55.061	-05 39 43.50	       	22.1549	2	       	21.5193	2
1938	856	83.729317	-5.449744	1	38	451	237	2	2	05 34 55.036	-05 26 59.08	14.426	0.011	1	13	0.008	1
8945	857	83.729592	-5.398939	1	46	348	324	0	0	05 34 55.102	-05 23 56.18	       	20.9508	2	19.49	0.167	1
1948	858	83.729833	-5.478319	1	6C	621	467	2	2	05 34 55.160	-05 28 41.95	20.7	0.289	1	18.92	0.13	1
8946	859	83.729967	-5.427053	1	38	440	640	0	0	05 34 55.192	-05 25 37.39	19.741	0.127	1	17.23	0.058	1
8947	860	83.730354	-5.654883	1	75	460	575	0	0	05 34 55.285	-05 39 17.58	       	21.4909	2	       	21.7173	2
1966	861	83.730912	-5.441128	1	38	423	390	2	2	05 34 55.419	-05 26 28.06	20.496	0.178	1	18.75	0.117	1
8948	862	83.730912	-5.431417	1	38	423	562	0	0	05 34 55.419	-05 25 53.10	       	20.7273	2	19.44	0.163	1
8949	863	83.731333	-5.216453	1	5A	477	392	0	0	05 34 55.520	-05 12 59.23	18.184	0.061	1	16.78	0.047	1
8950	864	83.731892	-5.209642	1	5A	467	513	0	0	05 34 55.654	-05 12 34.71	18.477	0.069	1	16.66	0.044	1
8951	865	83.731812	-5.673539	1	75	434	244	0	0	05 34 55.635	-05 40 24.74	18.736	0.078	1	17.71	0.072	1
8952	866	83.731833	-5.658589	1	75	434	509	0	0	05 34 55.640	-05 39 30.92	       	22.3053	2	       	21.7075	2
8953	867	83.732783	-5.657025	1	75	417	537	0	0	05 34 55.868	-05 39 25.29	       	21.8381	2	19.96	0.204	1
1993	868	83.733112	-5.352444	1	2A	260	342	2	2	05 34 55.947	-05 21 08.80	16.061	0.023	1	       	19.6323	2
8954	869	83.733104	-5.656694	1	75	411	543	0	0	05 34 55.945	-05 39 24.10	       	21.57	2	       	21.4258	2
8955	870	83.733237	-5.65595	1	75	409	556	0	0	05 34 55.977	-05 39 21.42	20.386	0.169	1	18.07	0.085	1
8956	871	83.733375	-5.7037	1	86	503	519	0	0	05 34 56.010	-05 42 13.32	       	22.0089	2	       	21.7839	2
2011	872	83.733846	-5.482197	1	6C	550	398	3	3	05 34 56.123	-05 28 55.91	15.143	0.015	1	13.9	0.012	1
8957	873	83.734196	-5.580278	1	17	187	273	0	0	05 34 56.207	-05 34 49.00	       	21.3214	2	       	21.0942	2
8958	874	83.7345	-5.524089	1	8	562	565	0	0	05 34 56.280	-05 31 26.72	       	21.0064	2	       	20.6216	2
8959	875	83.734646	-5.477172	1	6C	536	487	0	0	05 34 56.315	-05 28 37.82	21.274	0.264	1	       	20.7242	2
8960	876	83.734671	-5.440342	1	38	357	404	0	0	05 34 56.321	-05 26 25.23	21.213	0.254	1	19.12	0.139	1
8961	877	83.735008	-5.222428	1	5A	412	286	0	0	05 34 56.402	-05 13 20.74	       	19.9364	2	20.41	0.281	1
8962	878	83.735112	-5.207711	1	5A	410	547	0	0	05 34 56.427	-05 12 27.76	       	21.4227	2	       	21.1533	2
8963	879	83.734812	-5.4462	1	38	354	300	0	0	05 34 56.355	-05 26 46.32	       	21.2775	2	       	21.5844	2
2045	880	83.735337	-5.5268	1	8	547	517	3	3	05 34 56.481	-05 31 36.48	10.697	0.002	1	9.8	0.002	1
8964	881	83.735775	-5.530578	1	8	539	450	0	0	05 34 56.586	-05 31 50.08	       	21.5028	2	19.17	0.143	1
8965	882	83.735687	-5.484811	1	6C	517	352	0	0	05 34 56.565	-05 29 05.32	       	19.8364	2	20.47	0.29	1
8966	883	83.736083	-5.213611	1	5A	393	442	0	0	05 34 56.660	-05 12 49.00	       	21.1932	2	       	20.8293	2
8967	884	83.736071	-5.52945	1	8	534	470	0	0	05 34 56.657	-05 31 46.02	       	21.3917	2	19.42	0.16	1
8968	885	83.736262	-5.212722	1	5A	390	458	0	0	05 34 56.703	-05 12 45.80	20.949	0.22	1	19.26	0.149	1
8969	886	83.736375	-5.213781	1	5A	388	439	0	0	05 34 56.730	-05 12 49.61	       	21.2567	2	20.71	0.295	1
8970	887	83.736233	-5.538328	1	8	531	312	0	0	05 34 56.696	-05 32 17.98	21.535	0.294	1	19.39	0.157	1
8971	888	83.736125	-5.445733	1	38	331	308	0	0	05 34 56.670	-05 26 44.64	       	20.9073	2	       	21.3373	2
8972	889	83.736333	-5.451217	1	38	327	211	0	0	05 34 56.720	-05 27 04.38	       	20.9764	2	       	21.3061	2
2049	890	83.736567	-5.443719	1	38	323	344	3	3	05 34 56.776	-05 26 37.39	13.565	0.007	1	12.61	0.007	1
8973	891	83.736621	-5.480103	1	6C	501	435	0	0	05 34 56.789	-05 28 48.37	       	20.975	2	       	20.6275	2
8974	892	83.736921	-5.530408	1	8	519	453	0	0	05 34 56.861	-05 31 49.47	       	21.5266	2	20.04	0.215	1
8975	893	83.737483	-5.399558	1	46	209	313	0	0	05 34 56.996	-05 23 58.41	21.194	0.277	1	       	9.999	0
2066	894	83.737796	-5.477847	1	6C	480	475	2	2	05 34 57.071	-05 28 40.25	19.08	0.093	1	17.3	0.06	1
8976	895	83.738442	-5.534183	1	8	492	386	0	0	05 34 57.226	-05 32 03.06	21.373	0.268	1	18.67	0.113	1
8977	896	83.738433	-5.700639	1	86	414	573	0	0	05 34 57.224	-05 42 02.30	13.127	0.006	1	12.19	0.006	1
8978	897	83.738896	-5.214067	1	5A	343	434	0	0	05 34 57.335	-05 12 50.64	       	21.3582	2	       	20.9855	2
2076	898	83.738996	-5.545383	1	8	482	187	5	5	05 34 57.359	-05 32 43.38	16.06	0.023	1	14.68	0.018	1
8979	899	83.739204	-5.213014	1	5A	338	453	0	0	05 34 57.409	-05 12 46.85	21.091	0.242	1	19.42	0.162	1
8980	900	83.739133	-5.436842	1	38	278	466	0	0	05 34 57.392	-05 26 12.63	       	19.6311	2	20.02	0.225	1
8981	901	83.739604	-5.573425	1	18	577	480	0	0	05 34 57.505	-05 34 24.33	       	21.4945	2	       	21.4496	2
2086	902	83.739458	-5.440956	1	38	272	393	2	2	05 34 57.470	-05 26 27.44	20.016	0.144	1	17.92	0.08	1
8982	903	83.739742	-5.674728	1	75	294	223	0	0	05 34 57.538	-05 40 29.02	       	21.314	2	18.75	0.116	1
8983	904	83.740287	-5.219261	1	5A	319	342	0	0	05 34 57.669	-05 13 09.34	       	21.3424	2	       	21.2699	2
8984	905	83.740621	-5.211492	1	5A	313	480	0	0	05 34 57.749	-05 12 41.37	       	21.8016	2	       	21.2691	2
